Order_ID,Date,Hour,Restaurant,Item,Amount,Customer_ID
4054,2026-02-01,17,Snow Peak Diner,Veg Momos,150,C312
4055,2026-03-08,18,Cafe Himalaya,Fried Rice,200,C247
4056,2026-05-11,14,Snow Peak Diner,Fried Rice,200,C054
4057,2026-02-08,17,Momo Junction,Veg Momos,150,C476
4058,2026-02-03,17,Bamboo Bowl,Chicken Momos,180,C274
4059,2026-04-24,17,Dragon Bites,Fried Rice,200,C307
4060,2026-04-03,11,Arunachal Treats,Thukpa,220,C089
4061,2026-05-16,14,Mountain Cafe,Tea,40,C187
4062,2026-02-05,22,Highland Kitchen,Pizza,350,C038
4063,2026-01-01,12,Tawang Kitchen,Thukpa,220,C243
4064,2026-05-05,13,Highland Kitchen,Chowmein,180,C050
4065,2026-02-01,13,Highland Kitchen,Chicken Momos,180,C026
4066,2026-03-02,19,Dragon Bites,Spring Roll,120,C355
4067,2026-01-31,12,Cafe Himalaya,Veg Momos,150,C371
4068,2026-02-17,20,Arunachal Treats,Burger,220,C187
4069,2026-02-07,17,Arunachal Treats,Coffee,80,C298
4070,2026-05-17,13,Arunachal Treats,Pizza,350,C033
4071,2026-03-21,15,Arunachal Treats,Chowmein,180,C285
4072,2026-05-14,19,Highland Kitchen,Veg Momos,150,C047
4073,2026-01-11,16,Mountain Cafe,Coffee,80,C441
4074,2026-05-11,20,Snow Peak Diner,Pizza,350,C119
4075,2026-01-29,19,Snow Peak Diner,Chicken Momos,180,C366
4076,2026-02-20,13,Momo Junction,Spring Roll,120,C234
4077,2026-02-05,19,Momo Junction,Tea,40,C089
4078,2026-03-03,21,Arunachal Treats,Pizza,350,C465
4079,2026-03-05,20,Tawang Kitchen,Tea,40,C223
4080,2026-01-20,18,Tawang Kitchen,Fried Rice,200,C493
4081,2026-05-18,19,Tawang Kitchen,Spring Roll,120,C408
4082,2026-04-20,12,Highland Kitchen,Spring Roll,120,C159
4083,2026-03-15,21,Mountain Cafe,Tea,40,C109
4084,2026-05-25,16,Mountain Cafe,Veg Momos,150,C058
4085,2026-04-06,12,Taste of Tawang,Coffee,80,C121
4086,2026-04-15,13,Cafe Himalaya,Fried Rice,200,C338
4087,2026-03-23,19,Mountain Cafe,Chowmein,180,C261
4088,2026-03-28,20,Taste of Tawang,Fried Rice,200,C366
4089,2026-04-06,13,Highland Kitchen,Pizza,350,C042
4090,2026-01-11,18,Cafe Himalaya,Thukpa,220,C314
4091,2026-05-08,12,Arunachal Treats,Spring Roll,120,C072
4092,2026-04-12,21,Taste of Tawang,Chicken Momos,180,C220
4093,2026-04-22,18,Highland Kitchen,Fried Rice,200,C017
4094,2026-01-12,20,Momo Junction,Thukpa,220,C122
4095,2026-03-11,21,Momo Junction,Fried Rice,200,C037
4096,2026-01-03,13,Highland Kitchen,Chowmein,180,C303
4097,2026-03-05,16,Taste of Tawang,Thukpa,220,C270
4098,2026-04-01,19,Momo Junction,Chowmein,180,C002
4099,2026-01-01,12,Tawang Kitchen,Burger,220,C430
4100,2026-03-07,14,Cafe Himalaya,Tea,40,C116
4101,2026-02-16,12,Highland Kitchen,Thukpa,220,C435
4102,2026-02-10,22,Taste of Tawang,Burger,220,C294
4103,2026-04-06,12,Highland Kitchen,Coffee,80,C319
4104,2026-05-12,13,Cafe Himalaya,Tea,40,C478
4105,2026-03-28,19,Snow Peak Diner,Thukpa,220,C326
4106,2026-01-24,11,Tawang Kitchen,Chicken Momos,180,C462
4107,2026-01-26,12,Dragon Bites,Veg Momos,150,C092
4108,2026-05-30,11,Tawang Kitchen,Veg Momos,150,C038
4109,2026-03-11,15,Highland Kitchen,Tea,40,C292
4110,2026-05-13,22,Dragon Bites,Spring Roll,120,C271
4111,2026-04-07,14,Snow Peak Diner,Thukpa,220,C086
4112,2026-05-30,17,Tawang Kitchen,Fried Rice,200,C051
4113,2026-05-29,12,Arunachal Treats,Spring Roll,120,C082
4114,2026-05-15,20,Snow Peak Diner,Chicken Momos,180,C168
4115,2026-01-23,20,Momo Junction,Thukpa,220,C415
4116,2026-04-22,13,Cafe Himalaya,Chicken Momos,180,C035
4117,2026-04-14,20,Highland Kitchen,Chowmein,180,C134
4118,2026-02-25,19,Mountain Cafe,Veg Momos,150,C013
4119,2026-04-12,13,Snow Peak Diner,Fried Rice,200,C389
4120,2026-04-19,19,Mountain Cafe,Coffee,80,C469
4121,2026-03-10,19,Snow Peak Diner,Tea,40,C293
4122,2026-02-18,22,Momo Junction,Fried Rice,200,C075
4123,2026-02-03,13,Arunachal Treats,Thukpa,220,C352
4124,2026-05-12,14,Taste of Tawang,Chicken Momos,180,C226
4125,2026-04-24,17,Bamboo Bowl,Tea,40,C151
4126,2026-02-13,21,Bamboo Bowl,Thukpa,220,C314
4127,2026-02-27,17,Bamboo Bowl,Tea,40,C423
4128,2026-04-23,18,Arunachal Treats,Burger,220,C472
4129,2026-01-26,19,Dragon Bites,Chowmein,180,C371
4130,2026-02-02,13,Momo Junction,Pizza,350,C329
4131,2026-01-23,20,Momo Junction,Coffee,80,C110
4132,2026-05-30,11,Taste of Tawang,Chowmein,180,C410
4133,2026-04-18,12,Cafe Himalaya,Chicken Momos,180,C068
4134,2026-05-24,20,Snow Peak Diner,Veg Momos,150,C470
4135,2026-03-05,17,Dragon Bites,Chicken Momos,180,C337
4136,2026-04-24,20,Momo Junction,Tea,40,C381
4137,2026-05-07,17,Tawang Kitchen,Spring Roll,120,C278
4138,2026-03-17,18,Momo Junction,Burger,220,C426
4139,2026-04-16,16,Cafe Himalaya,Tea,40,C358
4140,2026-04-23,11,Tawang Kitchen,Tea,40,C479
4141,2026-02-15,21,Arunachal Treats,Veg Momos,150,C353
4142,2026-03-21,18,Momo Junction,Veg Momos,150,C161
4143,2026-03-25,20,Highland Kitchen,Chowmein,180,C225
4144,2026-02-06,14,Tawang Kitchen,Spring Roll,120,C267
4145,2026-02-10,18,Dragon Bites,Chowmein,180,C474
4146,2026-05-22,13,Snow Peak Diner,Thukpa,220,C490
4147,2026-03-07,19,Momo Junction,Pizza,350,C427
4148,2026-01-06,14,Cafe Himalaya,Thukpa,220,C181
4149,2026-02-02,13,Cafe Himalaya,Fried Rice,200,C184
4150,2026-04-04,22,Momo Junction,Pizza,350,C055
4151,2026-03-05,19,Momo Junction,Spring Roll,120,C022
4152,2026-03-01,15,Mountain Cafe,Pizza,350,C232
4153,2026-01-22,18,Cafe Himalaya,Veg Momos,150,C281
4154,2026-01-11,17,Dragon Bites,Spring Roll,120,C357
4155,2026-01-01,21,Momo Junction,Fried Rice,200,C160
4156,2026-05-23,19,Cafe Himalaya,Thukpa,220,C345
4157,2026-05-30,18,Taste of Tawang,Chicken Momos,180,C302
4158,2026-04-07,19,Tawang Kitchen,Burger,220,C428
4159,2026-01-09,20,Dragon Bites,Thukpa,220,C265
4160,2026-05-30,19,Cafe Himalaya,Coffee,80,C255
4161,2026-04-26,12,Highland Kitchen,Chowmein,180,C202
4162,2026-03-30,16,Cafe Himalaya,Spring Roll,120,C052
4163,2026-03-16,20,Dragon Bites,Burger,220,C055
4164,2026-03-10,12,Highland Kitchen,Pizza,350,C017
4165,2026-04-26,20,Momo Junction,Veg Momos,150,C030
4166,2026-02-20,11,Mountain Cafe,Burger,220,C360
4167,2026-01-28,19,Bamboo Bowl,Chowmein,180,C395
4168,2026-04-11,19,Mountain Cafe,Coffee,80,C304
4169,2026-04-04,20,Cafe Himalaya,Tea,40,C186
4170,2026-03-09,20,Tawang Kitchen,Burger,220,C374
4171,2026-05-14,17,Mountain Cafe,Burger,220,C038
4172,2026-04-03,11,Highland Kitchen,Pizza,350,C048
4173,2026-01-14,18,Momo Junction,Veg Momos,150,C379
4174,2026-03-26,19,Highland Kitchen,Tea,40,C393
4175,2026-04-05,19,Highland Kitchen,Coffee,80,C029
4176,2026-03-26,13,Highland Kitchen,Burger,220,C295
4177,2026-03-16,20,Arunachal Treats,Veg Momos,150,C174
4178,2026-01-04,17,Momo Junction,Chowmein,180,C395
4179,2026-03-06,14,Bamboo Bowl,Veg Momos,150,C300
4180,2026-04-28,18,Dragon Bites,Chicken Momos,180,C175
4181,2026-02-07,14,Cafe Himalaya,Burger,220,C136
4182,2026-01-13,13,Arunachal Treats,Coffee,80,C109
4183,2026-03-12,17,Cafe Himalaya,Pizza,350,C044
4184,2026-01-14,12,Highland Kitchen,Fried Rice,200,C415
4185,2026-04-30,20,Highland Kitchen,Pizza,350,C337
4186,2026-02-13,22,Dragon Bites,Burger,220,C083
4187,2026-03-27,17,Highland Kitchen,Tea,40,C249
4188,2026-05-04,19,Highland Kitchen,Coffee,80,C345
4189,2026-01-05,16,Bamboo Bowl,Tea,40,C313
4190,2026-05-15,21,Mountain Cafe,Thukpa,220,C106
4191,2026-01-11,20,Cafe Himalaya,Coffee,80,C354
4192,2026-05-19,12,Highland Kitchen,Burger,220,C143
4193,2026-01-01,21,Snow Peak Diner,Fried Rice,200,C427
4194,2026-01-22,22,Dragon Bites,Coffee,80,C061
4195,2026-02-15,13,Taste of Tawang,Fried Rice,200,C231
4196,2026-05-19,20,Taste of Tawang,Thukpa,220,C455
4197,2026-05-03,15,Bamboo Bowl,Thukpa,220,C138
4198,2026-01-27,15,Cafe Himalaya,Chowmein,180,C479
4199,2026-04-17,21,Momo Junction,Chicken Momos,180,C085
4200,2026-01-28,19,Momo Junction,Thukpa,220,C184
4201,2026-05-27,19,Arunachal Treats,Burger,220,C122
4202,2026-01-23,11,Cafe Himalaya,Chicken Momos,180,C480
4203,2026-03-21,14,Taste of Tawang,Fried Rice,200,C017
4204,2026-03-18,13,Highland Kitchen,Tea,40,C423
4205,2026-03-29,18,Taste of Tawang,Coffee,80,C300
4206,2026-04-09,19,Taste of Tawang,Pizza,350,C480
4207,2026-05-19,21,Arunachal Treats,Spring Roll,120,C045
4208,2026-04-25,13,Mountain Cafe,Tea,40,C040
4209,2026-02-10,18,Tawang Kitchen,Fried Rice,200,C038
4210,2026-02-26,14,Highland Kitchen,Pizza,350,C227
4211,2026-02-05,20,Tawang Kitchen,Pizza,350,C466
4212,2026-02-23,20,Taste of Tawang,Pizza,350,C320
4213,2026-04-02,20,Highland Kitchen,Tea,40,C409
4214,2026-02-28,22,Momo Junction,Chicken Momos,180,C076
4215,2026-05-05,16,Bamboo Bowl,Chowmein,180,C189
4216,2026-01-21,20,Highland Kitchen,Coffee,80,C199
4217,2026-05-12,18,Momo Junction,Spring Roll,120,C227
4218,2026-03-23,20,Snow Peak Diner,Burger,220,C171
4219,2026-02-03,19,Dragon Bites,Coffee,80,C394
4220,2026-05-23,16,Tawang Kitchen,Tea,40,C082
4221,2026-05-03,20,Bamboo Bowl,Chicken Momos,180,C102
4222,2026-04-08,20,Snow Peak Diner,Veg Momos,150,C382
4223,2026-03-09,19,Momo Junction,Tea,40,C071
4224,2026-04-23,17,Momo Junction,Veg Momos,150,C395
4225,2026-04-16,14,Mountain Cafe,Chicken Momos,180,C008
4226,2026-05-01,12,Cafe Himalaya,Fried Rice,200,C064
4227,2026-05-05,20,Momo Junction,Chicken Momos,180,C100
4228,2026-05-11,19,Cafe Himalaya,Thukpa,220,C019
4229,2026-04-16,21,Highland Kitchen,Chicken Momos,180,C226
4230,2026-01-15,16,Dragon Bites,Coffee,80,C420
4231,2026-01-19,15,Cafe Himalaya,Burger,220,C115
4232,2026-04-06,18,Cafe Himalaya,Chicken Momos,180,C036
4233,2026-03-04,19,Arunachal Treats,Veg Momos,150,C438
4234,2026-01-25,20,Cafe Himalaya,Fried Rice,200,C393
4235,2026-01-29,21,Cafe Himalaya,Pizza,350,C055
4236,2026-05-13,13,Highland Kitchen,Chicken Momos,180,C399
4237,2026-02-19,18,Momo Junction,Veg Momos,150,C047
4238,2026-03-30,18,Highland Kitchen,Fried Rice,200,C268
4239,2026-02-28,13,Cafe Himalaya,Thukpa,220,C198
4240,2026-02-12,18,Bamboo Bowl,Burger,220,C232
4241,2026-05-24,13,Mountain Cafe,Chowmein,180,C233
4242,2026-01-17,17,Taste of Tawang,Fried Rice,200,C048
4243,2026-03-18,14,Tawang Kitchen,Veg Momos,150,C117
4244,2026-01-19,20,Momo Junction,Veg Momos,150,C107
4245,2026-05-18,22,Bamboo Bowl,Burger,220,C495
4246,2026-04-16,17,Momo Junction,Burger,220,C121
4247,2026-01-23,19,Highland Kitchen,Burger,220,C107
4248,2026-02-15,19,Taste of Tawang,Veg Momos,150,C374
4249,2026-03-22,21,Momo Junction,Burger,220,C436
4250,2026-03-15,12,Bamboo Bowl,Coffee,80,C266
4251,2026-02-24,11,Taste of Tawang,Tea,40,C118
4252,2026-03-16,12,Momo Junction,Veg Momos,150,C100
4253,2026-04-07,13,Snow Peak Diner,Thukpa,220,C370
4254,2026-04-26,19,Cafe Himalaya,Fried Rice,200,C093
4255,2026-05-20,19,Tawang Kitchen,Chowmein,180,C339
4256,2026-02-23,12,Mountain Cafe,Chicken Momos,180,C462
4257,2026-05-24,18,Snow Peak Diner,Chicken Momos,180,C126
4258,2026-05-16,17,Snow Peak Diner,Veg Momos,150,C028
4259,2026-02-21,12,Highland Kitchen,Spring Roll,120,C207
4260,2026-03-03,20,Cafe Himalaya,Pizza,350,C132
4261,2026-04-09,19,Arunachal Treats,Thukpa,220,C047
4262,2026-05-10,20,Arunachal Treats,Thukpa,220,C364
4263,2026-01-28,17,Bamboo Bowl,Chowmein,180,C397
4264,2026-03-22,21,Tawang Kitchen,Coffee,80,C058
4265,2026-02-17,21,Dragon Bites,Coffee,80,C217
4266,2026-05-01,12,Tawang Kitchen,Tea,40,C379
4267,2026-03-11,18,Cafe Himalaya,Spring Roll,120,C421
4268,2026-01-18,17,Tawang Kitchen,Veg Momos,150,C056
4269,2026-02-24,14,Mountain Cafe,Spring Roll,120,C487
4270,2026-04-13,21,Dragon Bites,Tea,40,C483
4271,2026-03-25,20,Taste of Tawang,Burger,220,C058
4272,2026-02-16,21,Bamboo Bowl,Chicken Momos,180,C231
4273,2026-02-18,18,Arunachal Treats,Pizza,350,C316
4274,2026-03-28,19,Highland Kitchen,Veg Momos,150,C327
4275,2026-02-16,18,Highland Kitchen,Spring Roll,120,C031
4276,2026-01-17,19,Snow Peak Diner,Fried Rice,200,C495
4277,2026-02-18,19,Arunachal Treats,Veg Momos,150,C028
4278,2026-05-19,18,Dragon Bites,Coffee,80,C050
4279,2026-05-30,18,Mountain Cafe,Thukpa,220,C127
4280,2026-03-17,11,Highland Kitchen,Chowmein,180,C075
4281,2026-05-08,16,Cafe Himalaya,Veg Momos,150,C291
4282,2026-03-28,20,Tawang Kitchen,Spring Roll,120,C138
4283,2026-05-16,13,Mountain Cafe,Veg Momos,150,C059
4284,2026-05-11,16,Mountain Cafe,Pizza,350,C401
4285,2026-02-05,20,Bamboo Bowl,Thukpa,220,C098
4286,2026-05-04,17,Highland Kitchen,Coffee,80,C491
4287,2026-01-27,13,Cafe Himalaya,Veg Momos,150,C068
4288,2026-01-23,18,Taste of Tawang,Veg Momos,150,C449
4289,2026-04-22,20,Taste of Tawang,Burger,220,C061
4290,2026-03-12,20,Dragon Bites,Chowmein,180,C488
4291,2026-02-03,13,Bamboo Bowl,Chicken Momos,180,C486
4292,2026-05-13,19,Bamboo Bowl,Tea,40,C419
4293,2026-02-24,15,Snow Peak Diner,Spring Roll,120,C476
4294,2026-02-01,19,Mountain Cafe,Fried Rice,200,C469
4295,2026-03-11,19,Snow Peak Diner,Burger,220,C365
4296,2026-03-18,18,Mountain Cafe,Thukpa,220,C139
4297,2026-03-21,13,Dragon Bites,Spring Roll,120,C121
4298,2026-01-18,15,Bamboo Bowl,Chowmein,180,C429
4299,2026-02-14,12,Mountain Cafe,Veg Momos,150,C436
4300,2026-01-21,12,Snow Peak Diner,Veg Momos,150,C138
4301,2026-05-23,19,Dragon Bites,Tea,40,C262
4302,2026-03-03,11,Momo Junction,Chicken Momos,180,C484
4303,2026-02-03,21,Momo Junction,Spring Roll,120,C459
4304,2026-03-19,20,Tawang Kitchen,Thukpa,220,C391
4305,2026-02-17,19,Cafe Himalaya,Pizza,350,C260
4306,2026-04-30,20,Cafe Himalaya,Pizza,350,C470
4307,2026-04-06,11,Cafe Himalaya,Chicken Momos,180,C353
4308,2026-04-24,20,Momo Junction,Coffee,80,C005
4309,2026-02-16,16,Highland Kitchen,Chowmein,180,C135
4310,2026-01-28,20,Tawang Kitchen,Thukpa,220,C342
4311,2026-01-18,18,Cafe Himalaya,Fried Rice,200,C459
4312,2026-04-15,18,Bamboo Bowl,Spring Roll,120,C150
4313,2026-02-01,19,Tawang Kitchen,Chowmein,180,C001
4314,2026-04-18,19,Snow Peak Diner,Fried Rice,200,C416
4315,2026-04-06,18,Tawang Kitchen,Thukpa,220,C397
4316,2026-05-06,11,Tawang Kitchen,Thukpa,220,C190
4317,2026-02-17,21,Taste of Tawang,Thukpa,220,C223
4318,2026-02-15,14,Dragon Bites,Thukpa,220,C340
4319,2026-03-03,16,Momo Junction,Tea,40,C332
4320,2026-03-17,17,Momo Junction,Chowmein,180,C293
4321,2026-05-24,12,Highland Kitchen,Chicken Momos,180,C061
4322,2026-02-17,19,Taste of Tawang,Spring Roll,120,C324
4323,2026-01-28,20,Taste of Tawang,Chicken Momos,180,C003
4324,2026-05-27,22,Tawang Kitchen,Chowmein,180,C466
4325,2026-05-01,21,Dragon Bites,Veg Momos,150,C329
4326,2026-02-11,19,Tawang Kitchen,Burger,220,C120
4327,2026-03-01,18,Mountain Cafe,Pizza,350,C212
4328,2026-01-14,17,Highland Kitchen,Veg Momos,150,C307
4329,2026-04-17,17,Taste of Tawang,Coffee,80,C147
4330,2026-03-02,12,Highland Kitchen,Pizza,350,C255
4331,2026-03-08,14,Cafe Himalaya,Burger,220,C436
4332,2026-01-24,20,Mountain Cafe,Chicken Momos,180,C252
4333,2026-03-16,16,Momo Junction,Tea,40,C319
4334,2026-03-29,12,Bamboo Bowl,Chowmein,180,C368
4335,2026-03-25,19,Taste of Tawang,Chowmein,180,C189
4336,2026-02-06,20,Cafe Himalaya,Chowmein,180,C419
4337,2026-03-01,19,Arunachal Treats,Fried Rice,200,C387
4338,2026-04-12,11,Cafe Himalaya,Chicken Momos,180,C019
4339,2026-05-27,19,Bamboo Bowl,Pizza,350,C091
4340,2026-04-19,20,Bamboo Bowl,Coffee,80,C017
4341,2026-03-25,11,Dragon Bites,Spring Roll,120,C158
4342,2026-03-29,22,Dragon Bites,Thukpa,220,C358
4343,2026-02-20,20,Bamboo Bowl,Burger,220,C155
4344,2026-04-07,22,Bamboo Bowl,Spring Roll,120,C134
4345,2026-03-18,19,Dragon Bites,Fried Rice,200,C211
4346,2026-05-27,20,Cafe Himalaya,Burger,220,C258
4347,2026-03-11,18,Cafe Himalaya,Burger,220,C399
4348,2026-05-16,13,Dragon Bites,Fried Rice,200,C177
4349,2026-05-29,12,Momo Junction,Burger,220,C327
4350,2026-02-27,12,Cafe Himalaya,Chowmein,180,C078
4351,2026-01-02,21,Dragon Bites,Spring Roll,120,C370
4352,2026-03-27,18,Arunachal Treats,Veg Momos,150,C277
4353,2026-05-12,18,Tawang Kitchen,Chicken Momos,180,C141
4354,2026-01-07,20,Bamboo Bowl,Chicken Momos,180,C259
4355,2026-01-31,20,Highland Kitchen,Veg Momos,150,C451
4356,2026-02-13,18,Dragon Bites,Tea,40,C136
4357,2026-04-16,19,Dragon Bites,Chowmein,180,C485
4358,2026-05-21,19,Tawang Kitchen,Coffee,80,C499
4359,2026-01-13,14,Bamboo Bowl,Burger,220,C292
4360,2026-04-24,18,Taste of Tawang,Veg Momos,150,C494
4361,2026-01-10,20,Mountain Cafe,Tea,40,C295
4362,2026-05-11,21,Bamboo Bowl,Chowmein,180,C255
4363,2026-01-14,16,Cafe Himalaya,Spring Roll,120,C130
4364,2026-05-11,14,Highland Kitchen,Chowmein,180,C096
4365,2026-03-06,20,Momo Junction,Veg Momos,150,C092
4366,2026-03-16,19,Mountain Cafe,Spring Roll,120,C487
4367,2026-01-17,16,Snow Peak Diner,Tea,40,C400
4368,2026-01-03,20,Tawang Kitchen,Coffee,80,C298
4369,2026-02-08,12,Bamboo Bowl,Veg Momos,150,C365
4370,2026-02-11,20,Cafe Himalaya,Thukpa,220,C441
4371,2026-03-25,16,Cafe Himalaya,Tea,40,C366
4372,2026-01-07,19,Snow Peak Diner,Pizza,350,C002
4373,2026-02-19,14,Momo Junction,Spring Roll,120,C453
4374,2026-03-25,11,Highland Kitchen,Pizza,350,C209
4375,2026-05-04,12,Highland Kitchen,Chicken Momos,180,C045
4376,2026-01-22,20,Cafe Himalaya,Burger,220,C097
4377,2026-04-11,19,Bamboo Bowl,Fried Rice,200,C194
4378,2026-03-03,18,Dragon Bites,Chicken Momos,180,C108
4379,2026-04-25,19,Highland Kitchen,Tea,40,C189
4380,2026-04-08,18,Snow Peak Diner,Chowmein,180,C311
4381,2026-05-09,15,Snow Peak Diner,Fried Rice,200,C459
4382,2026-03-29,20,Momo Junction,Veg Momos,150,C023
4383,2026-05-24,14,Cafe Himalaya,Chowmein,180,C030
4384,2026-05-09,14,Taste of Tawang,Chowmein,180,C127
4385,2026-05-29,19,Arunachal Treats,Thukpa,220,C319
4386,2026-02-19,18,Taste of Tawang,Chicken Momos,180,C300
4387,2026-01-09,19,Cafe Himalaya,Pizza,350,C239
4388,2026-02-15,13,Highland Kitchen,Spring Roll,120,C293
4389,2026-04-09,15,Cafe Himalaya,Pizza,350,C442
4390,2026-05-08,19,Tawang Kitchen,Chowmein,180,C261
4391,2026-04-27,18,Arunachal Treats,Fried Rice,200,C298
4392,2026-01-03,22,Dragon Bites,Chicken Momos,180,C349
4393,2026-02-03,20,Tawang Kitchen,Chicken Momos,180,C444
4394,2026-01-01,20,Momo Junction,Spring Roll,120,C103
4395,2026-02-03,16,Cafe Himalaya,Veg Momos,150,C464
4396,2026-01-16,13,Bamboo Bowl,Fried Rice,200,C086
4397,2026-02-11,13,Arunachal Treats,Coffee,80,C465
4398,2026-01-20,20,Bamboo Bowl,Burger,220,C480
4399,2026-01-09,19,Dragon Bites,Chicken Momos,180,C085
4400,2026-03-01,13,Cafe Himalaya,Pizza,350,C177
4401,2026-05-25,19,Snow Peak Diner,Veg Momos,150,C020
4402,2026-05-06,20,Dragon Bites,Fried Rice,200,C416
4403,2026-03-29,18,Taste of Tawang,Burger,220,C189
4404,2026-03-30,12,Highland Kitchen,Burger,220,C176
4405,2026-05-13,17,Mountain Cafe,Coffee,80,C475
4406,2026-04-18,21,Arunachal Treats,Tea,40,C439
4407,2026-02-15,19,Dragon Bites,Coffee,80,C074
4408,2026-05-20,22,Tawang Kitchen,Veg Momos,150,C046
4409,2026-02-07,13,Taste of Tawang,Tea,40,C253
4410,2026-04-08,20,Bamboo Bowl,Chowmein,180,C298
4411,2026-03-31,11,Momo Junction,Chicken Momos,180,C454
4412,2026-04-06,19,Mountain Cafe,Coffee,80,C280
4413,2026-04-30,21,Taste of Tawang,Coffee,80,C343
4414,2026-03-23,20,Momo Junction,Coffee,80,C407
4415,2026-02-02,12,Bamboo Bowl,Fried Rice,200,C189
4416,2026-04-29,18,Tawang Kitchen,Pizza,350,C341
4417,2026-04-06,22,Highland Kitchen,Thukpa,220,C316
4418,2026-05-01,17,Taste of Tawang,Burger,220,C212
4419,2026-01-07,17,Cafe Himalaya,Pizza,350,C239
4420,2026-05-23,14,Snow Peak Diner,Burger,220,C394
4421,2026-02-04,11,Mountain Cafe,Thukpa,220,C322
4422,2026-02-21,16,Cafe Himalaya,Chowmein,180,C303
4423,2026-05-23,19,Dragon Bites,Burger,220,C050
4424,2026-03-14,15,Momo Junction,Chicken Momos,180,C272
4425,2026-02-02,20,Snow Peak Diner,Fried Rice,200,C486
4426,2026-01-16,13,Momo Junction,Pizza,350,C003
4427,2026-01-23,18,Tawang Kitchen,Fried Rice,200,C370
4428,2026-02-27,20,Taste of Tawang,Spring Roll,120,C391
4429,2026-03-19,19,Snow Peak Diner,Tea,40,C080
4430,2026-02-15,21,Arunachal Treats,Thukpa,220,C005
4431,2026-01-30,19,Dragon Bites,Pizza,350,C261
4432,2026-02-18,13,Highland Kitchen,Burger,220,C082
4433,2026-02-03,19,Highland Kitchen,Pizza,350,C463
4434,2026-05-19,21,Arunachal Treats,Chicken Momos,180,C351
4435,2026-05-12,19,Tawang Kitchen,Veg Momos,150,C337
4436,2026-03-25,21,Bamboo Bowl,Chicken Momos,180,C463
4437,2026-01-19,21,Taste of Tawang,Chicken Momos,180,C453
4438,2026-05-21,18,Momo Junction,Fried Rice,200,C209
4439,2026-05-05,14,Arunachal Treats,Chowmein,180,C485
4440,2026-01-18,18,Dragon Bites,Tea,40,C127
4441,2026-04-27,14,Highland Kitchen,Spring Roll,120,C149
4442,2026-02-25,18,Momo Junction,Veg Momos,150,C465
4443,2026-01-05,21,Mountain Cafe,Thukpa,220,C324
4444,2026-02-17,20,Taste of Tawang,Pizza,350,C003
4445,2026-05-17,20,Mountain Cafe,Tea,40,C280
4446,2026-05-17,19,Momo Junction,Pizza,350,C499
4447,2026-05-20,18,Highland Kitchen,Burger,220,C202
4448,2026-05-09,20,Snow Peak Diner,Veg Momos,150,C250
4449,2026-05-24,20,Arunachal Treats,Burger,220,C301
4450,2026-02-21,13,Bamboo Bowl,Fried Rice,200,C411
4451,2026-04-22,15,Taste of Tawang,Thukpa,220,C044
4452,2026-03-14,19,Tawang Kitchen,Spring Roll,120,C388
4453,2026-03-09,12,Cafe Himalaya,Spring Roll,120,C292
4454,2026-01-25,19,Dragon Bites,Fried Rice,200,C242
4455,2026-03-17,20,Tawang Kitchen,Spring Roll,120,C215
4456,2026-01-27,17,Mountain Cafe,Burger,220,C241
4457,2026-02-14,11,Mountain Cafe,Thukpa,220,C493
4458,2026-04-12,19,Highland Kitchen,Fried Rice,200,C276
4459,2026-05-08,14,Cafe Himalaya,Veg Momos,150,C202
4460,2026-01-06,18,Taste of Tawang,Chowmein,180,C108
4461,2026-03-25,18,Cafe Himalaya,Tea,40,C093
4462,2026-05-24,18,Dragon Bites,Thukpa,220,C442
4463,2026-02-15,20,Cafe Himalaya,Spring Roll,120,C293
4464,2026-05-10,20,Mountain Cafe,Chowmein,180,C380
4465,2026-03-26,15,Taste of Tawang,Tea,40,C128
4466,2026-01-18,14,Highland Kitchen,Fried Rice,200,C281
4467,2026-01-04,12,Dragon Bites,Fried Rice,200,C266
4468,2026-04-09,18,Bamboo Bowl,Burger,220,C217
4469,2026-03-23,19,Arunachal Treats,Chicken Momos,180,C212
4470,2026-05-28,19,Highland Kitchen,Chicken Momos,180,C429
4471,2026-01-31,19,Momo Junction,Chicken Momos,180,C080
4472,2026-01-30,20,Dragon Bites,Chowmein,180,C326
4473,2026-03-16,14,Dragon Bites,Burger,220,C416
4474,2026-03-25,21,Momo Junction,Veg Momos,150,C103
4475,2026-05-21,15,Taste of Tawang,Chicken Momos,180,C202
4476,2026-04-12,20,Arunachal Treats,Fried Rice,200,C472
4477,2026-01-12,18,Momo Junction,Coffee,80,C266
4478,2026-05-15,21,Snow Peak Diner,Fried Rice,200,C259
4479,2026-05-06,19,Cafe Himalaya,Coffee,80,C434
4480,2026-01-15,20,Highland Kitchen,Tea,40,C462
4481,2026-02-05,16,Taste of Tawang,Pizza,350,C479
4482,2026-03-07,21,Taste of Tawang,Coffee,80,C060
4483,2026-02-19,20,Bamboo Bowl,Spring Roll,120,C469
4484,2026-04-30,19,Tawang Kitchen,Fried Rice,200,C053
4485,2026-03-08,20,Taste of Tawang,Chicken Momos,180,C270
4486,2026-05-04,19,Snow Peak Diner,Tea,40,C182
4487,2026-05-08,19,Tawang Kitchen,Pizza,350,C412
4488,2026-03-22,21,Cafe Himalaya,Veg Momos,150,C327
4489,2026-03-01,15,Arunachal Treats,Chicken Momos,180,C462
